Data,Cliente,Telefone,Servico,Barbeiro,Comissao_Pct,Valor,Gorjeta,Comissao_Barbeiro,Status,Forma_Pagamento
2026-02-21 16:00,Rodrigo Teixeira,(61) 99739-9470,Pigmentação de barba,Marcos,0.45,91,0,40.95,Realizado,PIX
2026-02-21 16:00,Josué Carvalho,(61) 99634-5799,Combo Premium (VIP),Jr (aprendiz),0.3,150,15,45.0,Realizado,Cartão Débito
2026-02-21 15:30,Breno Santos,(61) 98064-6410,Combo Premium (VIP),Jr (aprendiz),0.3,113,0,33.9,Realizado,Cartão Crédito
2026-02-21 15:30,Pedro Henrique,(61) 98817-6603,Corte infantil,Léo,0.4,25,5,10.0,Realizado,Cartão Crédito
2026-02-21 15:15,Rodrigo Teixeira,(61) 99926-2311,Corte masculino,Marcos,0.45,39,0,17.55,Realizado,PIX
2026-02-21 15:00,Josué Carvalho,(61) 98975-2577,Barba completa,Marcos,0.45,31,0,13.95,Realizado,Cartão Crédito
2026-02-21 15:00,Ricardo Brito,(61) 98485-5413,Hidratação capilar,Léo,0.4,59,10,23.6,Realizado,PIX
2026-02-21 14:45,Alexandre Batista,(61) 98704-5698,Barba completa,Tiago (Dono),0.0,39,10,0.0,Realizado,PIX
2026-02-21 14:45,Davi Oliveira,(61) 98586-8598,Combo Premium (VIP),Tiago (Dono),0.0,146,0,0.0,Realizado,Cartão Crédito
2026-02-21 14:00,Matheus Rocha,(61) 98577-5410,Corte masculino,Tiago (Dono),0.0,52,5,0.0,Realizado,Dinheiro
2026-02-21 13:45,Rodrigo Teixeira,(61) 99476-5422,Relaxamento,Marcos,0.45,78,0,35.1,Realizado,PIX
2026-02-21 13:45,Eduardo Cardoso,(61) 99302-8126,Corte infantil,Jr (aprendiz),0.3,30,0,9.0,Realizado,PIX
2026-02-21 13:45,Bernardo Silva,(61) 99996-8257,Corte masculino,Marcos,0.45,38,0,17.1,Realizado,Cartão Débito
2026-02-21 12:45,Lorenzo Fernandes,(61) 99512-3450,Pigmentação de barba,Marcos,0.45,72,0,32.4,Realizado,Cartão Débito
2026-02-21 12:15,Bernardo Silva,(61) 98245-2285,Relaxamento,Marcos,0.45,92,0,41.4,Realizado,Cartão Crédito
2026-02-21 12:15,Mateus Vieira,(61) 99280-4924,Pigmentação de barba,Marcos,0.45,84,15,37.8,Realizado,Cartão Débito
2026-02-21 12:15,João Paulo,(61) 98969-9985,Corte + Barba,Tiago (Dono),0.0,56,0,0.0,Realizado,PIX
2026-02-21 11:45,Natan Rocha,(61) 98444-6601,Corte masculino,Tiago (Dono),0.0,42,15,0.0,Realizado,PIX
2026-02-21 11:15,Fábio Duarte,(61) 99007-4076,Corte + Barba,Jr (aprendiz),0.3,79,20,23.7,Realizado,Dinheiro
2026-02-21 10:30,Lucas Martins,(61) 98470-6172,Pigmentação de barba,Marcos,0.45,100,0,45.0,Realizado,Cartão Débito
2026-02-21 10:15,Gabriel Lima,(61) 98371-4148,Sobrancelha,Tiago (Dono),0.0,32,0,0.0,Realizado,Cartão Débito
2026-02-21 10:15,Fernando Castro,(61) 98551-3994,Hidratação capilar,Marcos,0.45,51,0,22.95,Realizado,PIX
2026-02-21 10:00,Daniel Freitas,(61) 99454-5382,Hidratação capilar,Léo,0.4,47,10,18.8,Realizado,Cartão Crédito
2026-02-21 09:45,Fernando Castro,(61) 99405-3863,Corte infantil,Léo,0.4,26,0,10.4,Realizado,PIX
2026-02-21 09:00,Davi Oliveira,(61) 98318-2381,Pigmentação de barba,Tiago (Dono),0.0,93,20,0.0,Realizado,Cartão Crédito
2026-02-20 20:45,Samuel Freitas,(61) 98914-3650,Barba completa,Marcos,0.45,33,0,14.85,Cancelado,Cartão Débito
2026-02-20 20:15,Robson Lima,(61) 99998-3579,Barba completa,Léo,0.4,31,5,12.4,Realizado,Dinheiro
2026-02-20 19:45,Yuri Monteiro,(61) 99228-1639,Barba completa,Tiago (Dono),0.0,49,20,0.0,Realizado,PIX
2026-02-20 18:30,Daniel Freitas,(61) 98140-4765,Hidratação capilar,Jr (aprendiz),0.3,69,0,20.7,Realizado,PIX
2026-02-20 18:00,Pedro Henrique,(61) 98646-7698,Corte masculino,Marcos,0.45,47,0,21.15,Realizado,Cartão Crédito
2026-02-20 18:00,Benjamin Costa,(61) 98965-8891,Sobrancelha,Marcos,0.45,22,0,9.9,Realizado,Cartão Crédito
2026-02-20 18:00,Natan Rocha,(61) 99223-1941,Pigmentação de barba,Léo,0.4,85,0,34.0,Realizado,PIX
2026-02-20 17:30,Benjamin Costa,(61) 99153-8923,Corte infantil,Jr (aprendiz),0.3,33,0,9.9,Realizado,PIX
2026-02-20 17:00,Thiago Pereira,(61) 99847-9835,Combo Premium (VIP),Marcos,0.45,132,0,59.4,Faltou,PIX
2026-02-20 16:45,Sérgio Lopes,(61) 98521-8817,Relaxamento,Tiago (Dono),0.0,117,0,0.0,Realizado,Dinheiro
2026-02-20 15:45,Eduardo Cardoso,(61) 99862-9263,Corte + Barba,Marcos,0.45,51,0,22.95,Realizado,PIX
2026-02-20 15:30,Robson Lima,(61) 99605-8904,Sobrancelha,Marcos,0.45,32,0,14.4,Realizado,PIX
2026-02-20 14:30,Gustavo Fonseca,(61) 99177-1076,Relaxamento,Jr (aprendiz),0.3,82,0,24.6,Realizado,Cartão Crédito
2026-02-20 14:00,Matheus Rocha,(61) 98535-9783,Pigmentação de barba,Léo,0.4,97,0,38.8,Cancelado,PIX
2026-02-20 13:15,Tiago Santos,(61) 98696-2917,Corte infantil,Tiago (Dono),0.0,28,0,0.0,Realizado,PIX
2026-02-20 12:45,Erick Campos,(61) 98980-8848,Hidratação capilar,Tiago (Dono),0.0,63,0,0.0,Realizado,Cartão Débito
2026-02-20 12:30,Davi Oliveira,(61) 99765-1448,Combo Premium (VIP),Jr (aprendiz),0.3,133,0,39.9,Realizado,Cartão Débito
2026-02-20 12:15,Anderson Moraes,(61) 99213-3639,Pigmentação de barba,Marcos,0.45,61,20,27.45,Realizado,Dinheiro
2026-02-20 12:00,Fábio Duarte,(61) 99452-1116,Relaxamento,Jr (aprendiz),0.3,104,5,31.2,Realizado,PIX
2026-02-20 11:45,Levi Pereira,(61) 98759-2311,Relaxamento,Tiago (Dono),0.0,97,10,0.0,Realizado,PIX
2026-02-20 11:45,Cesar Ribeiro,(61) 99045-9451,Corte masculino,Léo,0.4,41,20,16.4,Realizado,PIX
2026-02-20 11:30,Caio Rodrigues,(61) 98628-6641,Corte infantil,Léo,0.4,40,0,16.0,Faltou,PIX
2026-02-20 11:15,Bernardo Silva,(61) 99680-3979,Pigmentação de barba,Marcos,0.45,98,0,44.1,Realizado,PIX
2026-02-20 11:00,Miguel Santos,(61) 99058-7642,Relaxamento,Tiago (Dono),0.0,79,10,0.0,Realizado,PIX
2026-02-20 10:30,Davi Oliveira,(61) 98410-9482,Pigmentação de barba,Jr (aprendiz),0.3,82,0,24.6,Realizado,Dinheiro
2026-02-20 10:15,Arthur Pinto,(61) 99647-2492,Pigmentação de barba,Tiago (Dono),0.0,81,5,0.0,Realizado,Cartão Débito
2026-02-20 09:45,Pedro Henrique,(61) 98878-4759,Pigmentação de barba,Tiago (Dono),0.0,83,0,0.0,Realizado,Cartão Débito
2026-02-20 09:00,Nicolas Ramos,(61) 99487-6703,Corte + Barba,Léo,0.4,85,0,34.0,Faltou,PIX
2026-02-19 20:45,Raphael Nunes,(61) 98947-8296,Hidratação capilar,Léo,0.4,44,0,17.6,Realizado,PIX
2026-02-19 18:45,Davi Oliveira,(61) 99113-9842,Relaxamento,Tiago (Dono),0.0,83,0,0.0,Realizado,PIX
2026-02-19 18:30,Erick Campos,(61) 98504-4629,Hidratação capilar,Jr (aprendiz),0.3,70,10,21.0,Realizado,Cartão Débito
2026-02-19 17:30,Marcos Vieira,(61) 98081-6309,Combo Premium (VIP),Jr (aprendiz),0.3,148,0,44.4,Realizado,PIX
2026-02-19 17:30,Marcos Vieira,(61) 98722-6653,Pezinho,Jr (aprendiz),0.3,23,0,6.9,Cancelado,Cartão Crédito
2026-02-19 16:45,Benjamin Costa,(61) 98900-3713,Relaxamento,Marcos,0.45,70,0,31.5,Faltou,PIX
2026-02-19 16:15,Otávio Guimarães,(61) 99045-2483,Pigmentação de barba,Léo,0.4,74,20,29.6,Realizado,Cartão Crédito
2026-02-19 15:30,Arthur Pinto,(61) 98287-8310,Corte masculino,Marcos,0.45,42,0,18.9,Realizado,Cartão Débito
2026-02-19 14:30,Vitor Araújo,(61) 98167-5597,Corte infantil,Marcos,0.45,28,0,12.6,Realizado,Cartão Débito
2026-02-19 12:00,Arthur Pinto,(61) 99232-2938,Sobrancelha,Marcos,0.45,26,10,11.7,Realizado,PIX
2026-02-19 11:15,Murilo Barbosa,(61) 98990-6878,Relaxamento,Marcos,0.45,112,0,50.4,Realizado,Cartão Débito
2026-02-19 11:15,Alexandre Batista,(61) 99293-1511,Corte + Barba,Tiago (Dono),0.0,54,0,0.0,Realizado,Cartão Crédito
2026-02-19 10:30,Bernardo Silva,(61) 98748-2275,Sobrancelha,Jr (aprendiz),0.3,25,0,7.5,Realizado,Cartão Débito
2026-02-19 09:15,Enzo Martins,(61) 98087-4387,Combo Premium (VIP),Tiago (Dono),0.0,104,10,0.0,Realizado,PIX
2026-02-18 19:00,Fernando Castro,(61) 99631-9941,Barba completa,Marcos,0.45,47,15,21.15,Realizado,Dinheiro
2026-02-18 19:00,Enzo Martins,(61) 99029-2738,Relaxamento,Tiago (Dono),0.0,72,0,0.0,Realizado,Dinheiro
2026-02-18 15:45,Cesar Ribeiro,(61) 99095-1096,Pigmentação de barba,Léo,0.4,87,5,34.8,Realizado,PIX
2026-02-18 13:30,Douglas Souza,(61) 98781-7473,Corte + Barba,Jr (aprendiz),0.3,68,0,20.4,Cancelado,PIX
2026-02-18 13:15,Marcelo Costa,(61) 99136-3316,Hidratação capilar,Tiago (Dono),0.0,70,0,0.0,Realizado,Cartão Débito
2026-02-18 13:00,Felipe Correia,(61) 99374-4842,Relaxamento,Léo,0.4,101,0,40.4,Realizado,Cartão Crédito
2026-02-18 12:45,Anderson Moraes,(61) 98679-1620,Corte + Barba,Tiago (Dono),0.0,59,0,0.0,Realizado,Cartão Débito
2026-02-18 11:15,Rodrigo Teixeira,(61) 98397-2877,Pezinho,Léo,0.4,24,0,9.6,Cancelado,Dinheiro
2026-02-18 11:00,Lorenzo Fernandes,(61) 98595-2103,Corte infantil,Tiago (Dono),0.0,39,0,0.0,Cancelado,PIX
2026-02-18 10:30,Vinícius Ramos,(61) 99743-9397,Hidratação capilar,Jr (aprendiz),0.3,46,0,13.8,Realizado,PIX
2026-02-18 10:30,Robson Lima,(61) 98672-6008,Corte + Barba,Léo,0.4,62,0,24.8,Realizado,Cartão Crédito
2026-02-18 10:00,Carlos Silva,(61) 99100-9970,Relaxamento,Jr (aprendiz),0.3,108,0,32.4,Cancelado,PIX
2026-02-18 10:00,Gabriel Lima,(61) 98466-5237,Barba completa,Tiago (Dono),0.0,38,0,0.0,Realizado,Cartão Crédito
2026-02-17 20:45,Henrique Campos,(61) 98793-7825,Corte infantil,Tiago (Dono),0.0,34,0,0.0,Realizado,Cartão Débito
2026-02-17 19:30,Marcos Vieira,(61) 99106-5633,Corte + Barba,Léo,0.4,74,0,29.6,Faltou,PIX
2026-02-17 19:30,Enzo Martins,(61) 99974-4170,Relaxamento,Marcos,0.45,104,0,46.8,Realizado,PIX
2026-02-17 19:30,Caio Rodrigues,(61) 99699-4695,Corte masculino,Léo,0.4,35,15,14.0,Realizado,Cartão Crédito
2026-02-17 17:15,Tiago Santos,(61) 99358-6437,Corte infantil,Tiago (Dono),0.0,37,10,0.0,Realizado,Cartão Débito
2026-02-17 16:30,Lucas Martins,(61) 99066-2117,Hidratação capilar,Marcos,0.45,56,0,25.2,Realizado,Cartão Débito
2026-02-17 16:15,Bruno Ferreira,(61) 99280-5934,Barba completa,Tiago (Dono),0.0,40,0,0.0,Realizado,Cartão Crédito
2026-02-17 14:30,Fábio Duarte,(61) 99686-1144,Pezinho,Jr (aprendiz),0.3,24,0,7.2,Realizado,PIX
2026-02-17 13:45,Rodrigo Teixeira,(61) 98244-7180,Corte + Barba,Marcos,0.45,61,0,27.45,Realizado,PIX
2026-02-17 10:30,Cesar Ribeiro,(61) 99963-1653,Pezinho,Marcos,0.45,25,0,11.25,Cancelado,PIX
2026-02-17 10:00,Daniel Freitas,(61) 99771-7950,Corte infantil,Tiago (Dono),0.0,25,10,0.0,Realizado,Cartão Crédito
2026-02-17 09:45,Raphael Nunes,(61) 98011-6415,Corte infantil,Marcos,0.45,33,10,14.85,Realizado,PIX
2026-02-17 09:30,Vinícius Ramos,(61) 98209-4675,Corte infantil,Léo,0.4,26,0,10.4,Realizado,PIX
2026-02-17 09:30,Arthur Pinto,(61) 98656-9419,Corte infantil,Jr (aprendiz),0.3,39,10,11.7,Realizado,Cartão Débito
2026-02-16 20:15,Arthur Pinto,(61) 99151-8870,Corte infantil,Tiago (Dono),0.0,35,0,0.0,Realizado,Dinheiro
2026-02-16 20:15,Felipe Correia,(61) 99886-3173,Pezinho,Léo,0.4,24,0,9.6,Realizado,PIX
2026-02-16 18:45,Cleber Torres,(61) 99070-2744,Corte infantil,Jr (aprendiz),0.3,34,0,10.2,Realizado,PIX
2026-02-16 17:45,Tiago Santos,(61) 99987-5819,Relaxamento,Marcos,0.45,114,10,51.3,Realizado,PIX
2026-02-16 17:30,Josué Carvalho,(61) 99683-7704,Corte + Barba,Marcos,0.45,52,0,23.4,Realizado,PIX
2026-02-16 17:15,Anderson Moraes,(61) 98111-4652,Combo Premium (VIP),Léo,0.4,150,0,60.0,Realizado,Cartão Débito
2026-02-16 17:15,Josué Carvalho,(61) 99241-6273,Relaxamento,Marcos,0.45,81,20,36.45,Realizado,PIX
2026-02-16 16:45,Heitor Almeida,(61) 99986-5557,Barba completa,Jr (aprendiz),0.3,32,10,9.6,Realizado,Cartão Débito
2026-02-16 16:30,Caio Rodrigues,(61) 98744-8414,Relaxamento,Jr (aprendiz),0.3,108,0,32.4,Realizado,Cartão Débito
2026-02-16 16:15,Vitor Araújo,(61) 98886-8912,Corte masculino,Tiago (Dono),0.0,51,0,0.0,Realizado,Cartão Débito
2026-02-16 16:15,Mateus Vieira,(61) 98252-8381,Hidratação capilar,Jr (aprendiz),0.3,43,20,12.9,Realizado,Cartão Crédito
2026-02-16 16:15,Eduardo Cardoso,(61) 99121-6143,Pigmentação de barba,Léo,0.4,98,0,39.2,Realizado,PIX
2026-02-16 15:45,Bruno Ferreira,(61) 99972-5990,Corte infantil,Tiago (Dono),0.0,25,0,0.0,Realizado,Dinheiro
2026-02-16 14:45,Matheus Rocha,(61) 98321-9283,Corte infantil,Tiago (Dono),0.0,26,0,0.0,Realizado,Cartão Débito
2026-02-16 10:45,Cesar Ribeiro,(61) 98036-2681,Hidratação capilar,Jr (aprendiz),0.3,43,0,12.9,Realizado,PIX
2026-02-16 10:30,Robson Lima,(61) 98804-4532,Pezinho,Tiago (Dono),0.0,18,0,0.0,Realizado,PIX
2026-02-16 10:00,Enzo Martins,(61) 99297-5783,Pezinho,Léo,0.4,15,0,6.0,Realizado,Dinheiro
2026-02-16 09:45,Matheus Rocha,(61) 98586-5105,Corte masculino,Marcos,0.45,36,10,16.2,Realizado,PIX
2026-02-16 09:15,Caio Rodrigues,(61) 99640-8341,Pigmentação de barba,Marcos,0.45,85,15,38.25,Realizado,Cartão Crédito
2026-02-14 20:45,Paulo Henrique,(61) 99857-2809,Pezinho,Tiago (Dono),0.0,15,0,0.0,Realizado,Dinheiro
2026-02-14 20:45,Erick Campos,(61) 99930-3611,Pigmentação de barba,Tiago (Dono),0.0,70,5,0.0,Realizado,PIX
2026-02-14 20:15,Jefferson Pires,(61) 99488-5072,Hidratação capilar,Tiago (Dono),0.0,56,0,0.0,Realizado,Dinheiro
2026-02-14 19:45,Nicolas Ramos,(61) 99721-3967,Hidratação capilar,Léo,0.4,56,0,22.4,Realizado,PIX
2026-02-14 19:30,Cleber Torres,(61) 98531-7857,Barba completa,Jr (aprendiz),0.3,30,0,9.0,Realizado,PIX
2026-02-14 19:15,Paulo Henrique,(61) 98549-2522,Hidratação capilar,Jr (aprendiz),0.3,68,0,20.4,Realizado,PIX
2026-02-14 19:15,Igor Moreira,(61) 99790-1646,Sobrancelha,Jr (aprendiz),0.3,28,10,8.4,Realizado,PIX
2026-02-14 19:00,Fernando Castro,(61) 99764-5536,Corte + Barba,Léo,0.4,71,0,28.4,Realizado,PIX
2026-02-14 19:00,Jefferson Pires,(61) 99840-2718,Corte infantil,Marcos,0.45,33,0,14.85,Realizado,PIX
2026-02-14 19:00,Gustavo Fonseca,(61) 99816-6428,Hidratação capilar,Léo,0.4,47,0,18.8,Realizado,PIX
2026-02-14 18:45,Matheus Rocha,(61) 98207-5192,Corte + Barba,Tiago (Dono),0.0,82,0,0.0,Realizado,PIX
2026-02-14 18:15,Vitor Araújo,(61) 98826-8029,Corte + Barba,Jr (aprendiz),0.3,58,0,17.4,Realizado,PIX
2026-02-14 18:00,Jefferson Pires,(61) 98853-8279,Corte + Barba,Tiago (Dono),0.0,51,0,0.0,Realizado,PIX
2026-02-14 18:00,Heitor Almeida,(61) 98231-7738,Barba completa,Jr (aprendiz),0.3,45,0,13.5,Faltou,Cartão Débito
2026-02-14 17:15,Sérgio Lopes,(61) 99864-4402,Pigmentação de barba,Marcos,0.45,78,15,35.1,Realizado,PIX
2026-02-14 17:00,Fábio Duarte,(61) 99593-5308,Corte + Barba,Jr (aprendiz),0.3,56,10,16.8,Realizado,PIX
2026-02-14 16:45,Carlos Silva,(61) 99945-1230,Corte masculino,Marcos,0.45,52,0,23.4,Realizado,PIX
2026-02-14 16:30,Diego Oliveira,(61) 98385-3701,Barba completa,Jr (aprendiz),0.3,40,0,12.0,Realizado,PIX
2026-02-14 16:30,Wagner Dias,(61) 98428-3762,Barba completa,Tiago (Dono),0.0,40,10,0.0,Realizado,Cartão Crédito
2026-02-14 16:15,Arthur Pinto,(61) 99783-3470,Corte + Barba,Léo,0.4,74,0,29.6,Realizado,PIX
2026-02-14 16:00,Lucas Martins,(61) 99388-9598,Sobrancelha,Tiago (Dono),0.0,30,0,0.0,Realizado,PIX
2026-02-14 15:45,Samuel Freitas,(61) 99405-9759,Corte masculino,Marcos,0.45,53,10,23.85,Realizado,Cartão Débito
2026-02-14 15:00,Caio Rodrigues,(61) 98616-7895,Sobrancelha,Marcos,0.45,35,5,15.75,Realizado,PIX
2026-02-14 15:00,Gustavo Fonseca,(61) 99207-9267,Pezinho,Marcos,0.45,17,0,7.65,Realizado,Cartão Débito
2026-02-14 14:30,Renan Mendes,(61) 99774-2166,Sobrancelha,Tiago (Dono),0.0,34,0,0.0,Realizado,PIX
2026-02-14 14:30,Rodrigo Teixeira,(61) 98556-7319,Corte + Barba,Jr (aprendiz),0.3,75,0,22.5,Realizado,Cartão Débito
2026-02-14 14:15,Rafael Almeida,(61) 98639-3112,Corte masculino,Marcos,0.45,55,10,24.75,Realizado,Cartão Crédito
2026-02-14 13:30,Felipe Correia,(61) 99649-7620,Barba completa,Marcos,0.45,46,0,20.7,Realizado,PIX
2026-02-14 13:30,Erick Campos,(61) 98019-3267,Hidratação capilar,Tiago (Dono),0.0,53,5,0.0,Realizado,Cartão Crédito
2026-02-14 13:00,Fernando Castro,(61) 99842-6499,Barba completa,Marcos,0.45,38,0,17.1,Realizado,Cartão Débito
2026-02-14 11:15,Paulo Henrique,(61) 99595-2324,Pigmentação de barba,Jr (aprendiz),0.3,96,10,28.8,Realizado,PIX
2026-02-14 11:00,Otávio Guimarães,(61) 99276-1796,Corte masculino,Léo,0.4,47,0,18.8,Realizado,Cartão Crédito
2026-02-14 10:45,Arthur Pinto,(61) 98610-5764,Relaxamento,Marcos,0.45,89,5,40.05,Realizado,PIX
2026-02-14 10:45,Nicolas Ramos,(61) 99595-6875,Relaxamento,Jr (aprendiz),0.3,100,15,30.0,Realizado,Cartão Crédito
2026-02-13 20:30,Diego Oliveira,(61) 98618-9530,Pigmentação de barba,Jr (aprendiz),0.3,82,15,24.6,Realizado,PIX
2026-02-13 20:15,Raphael Nunes,(61) 99301-3029,Hidratação capilar,Jr (aprendiz),0.3,66,0,19.8,Realizado,PIX
2026-02-13 19:00,Henrique Campos,(61) 99201-6730,Hidratação capilar,Jr (aprendiz),0.3,55,15,16.5,Realizado,PIX
2026-02-13 18:45,Renan Mendes,(61) 99216-5631,Corte + Barba,Léo,0.4,50,0,20.0,Realizado,Dinheiro
2026-02-13 18:30,Ricardo Brito,(61) 99130-6343,Corte + Barba,Jr (aprendiz),0.3,55,0,16.5,Realizado,Cartão Débito
2026-02-13 18:15,Fernando Castro,(61) 99462-1568,Sobrancelha,Jr (aprendiz),0.3,22,0,6.6,Realizado,PIX
2026-02-13 17:30,Yuri Monteiro,(61) 98826-3222,Corte masculino,Marcos,0.45,51,20,22.95,Realizado,Cartão Crédito
2026-02-13 17:15,André Nascimento,(61) 99655-4157,Combo Premium (VIP),Marcos,0.45,101,0,45.45,Realizado,PIX
2026-02-13 17:00,Bernardo Silva,(61) 99407-8779,Pigmentação de barba,Jr (aprendiz),0.3,93,0,27.9,Realizado,PIX
2026-02-13 17:00,Rodrigo Teixeira,(61) 98103-6904,Pezinho,Tiago (Dono),0.0,18,15,0.0,Realizado,PIX
2026-02-13 16:15,Anderson Moraes,(61) 99648-6004,Barba completa,Tiago (Dono),0.0,49,20,0.0,Realizado,Cartão Débito
2026-02-13 16:00,Heitor Almeida,(61) 98907-6257,Pezinho,Léo,0.4,17,0,6.8,Realizado,Cartão Débito
2026-02-13 15:15,Gabriel Lima,(61) 98838-9849,Corte + Barba,Marcos,0.45,71,0,31.95,Realizado,PIX
2026-02-13 14:45,Otávio Guimarães,(61) 98539-4706,Barba completa,Tiago (Dono),0.0,44,15,0.0,Realizado,PIX
2026-02-13 14:15,Bernardo Silva,(61) 98333-4511,Sobrancelha,Léo,0.4,22,5,8.8,Realizado,PIX
2026-02-13 13:45,Fernando Castro,(61) 98793-4029,Combo Premium (VIP),Léo,0.4,147,20,58.8,Realizado,Dinheiro
2026-02-13 13:45,Douglas Souza,(61) 99517-8937,Corte + Barba,Jr (aprendiz),0.3,62,15,18.6,Realizado,Cartão Crédito
2026-02-13 13:45,Nicolas Ramos,(61) 98303-2641,Corte masculino,Jr (aprendiz),0.3,54,10,16.2,Realizado,Cartão Débito
2026-02-13 13:30,Marcelo Costa,(61) 99125-9043,Pezinho,Tiago (Dono),0.0,16,0,0.0,Realizado,PIX
2026-02-13 13:00,Matheus Rocha,(61) 98847-4727,Corte + Barba,Léo,0.4,55,0,22.0,Realizado,PIX
2026-02-13 12:15,Cleber Torres,(61) 99770-1145,Pezinho,Jr (aprendiz),0.3,19,0,5.7,Realizado,PIX
2026-02-13 11:00,Otávio Guimarães,(61) 98983-4271,Corte masculino,Tiago (Dono),0.0,48,20,0.0,Realizado,PIX
2026-02-13 11:00,Diego Oliveira,(61) 99684-3422,Corte + Barba,Marcos,0.45,77,0,34.65,Cancelado,PIX
2026-02-13 10:00,Breno Santos,(61) 99171-8750,Sobrancelha,Jr (aprendiz),0.3,31,15,9.3,Realizado,Dinheiro
2026-02-13 10:00,Vinícius Ramos,(61) 98969-2892,Barba completa,Léo,0.4,50,0,20.0,Realizado,PIX
2026-02-13 09:45,Nicolas Ramos,(61) 98636-5593,Sobrancelha,Tiago (Dono),0.0,31,10,0.0,Realizado,Dinheiro
2026-02-13 09:15,Raphael Nunes,(61) 99414-4892,Pigmentação de barba,Jr (aprendiz),0.3,69,10,20.7,Realizado,PIX
2026-02-12 20:45,Daniel Freitas,(61) 98768-2661,Pigmentação de barba,Jr (aprendiz),0.3,91,0,27.3,Realizado,PIX
2026-02-12 20:00,Josué Carvalho,(61) 99886-4619,Relaxamento,Tiago (Dono),0.0,95,10,0.0,Realizado,PIX
2026-02-12 20:00,Enzo Martins,(61) 99718-3846,Pezinho,Jr (aprendiz),0.3,24,0,7.2,Realizado,Dinheiro
2026-02-12 19:00,Levi Pereira,(61) 98487-6682,Combo Premium (VIP),Léo,0.4,99,0,39.6,Realizado,Cartão Débito
2026-02-12 18:15,Murilo Barbosa,(61) 98184-1920,Pezinho,Léo,0.4,22,5,8.8,Realizado,Dinheiro
2026-02-12 17:30,Davi Oliveira,(61) 98545-9743,Relaxamento,Marcos,0.45,84,10,37.8,Realizado,PIX
2026-02-12 17:30,Lucas Martins,(61) 98689-5944,Hidratação capilar,Jr (aprendiz),0.3,62,0,18.6,Realizado,Cartão Crédito
2026-02-12 17:00,Paulo Henrique,(61) 98883-3703,Relaxamento,Jr (aprendiz),0.3,109,0,32.7,Realizado,Cartão Débito
2026-02-12 16:15,Daniel Freitas,(61) 98603-1328,Combo Premium (VIP),Tiago (Dono),0.0,94,0,0.0,Faltou,Cartão Crédito
2026-02-12 14:30,Leonardo Gomes,(61) 98329-2228,Corte + Barba,Marcos,0.45,71,0,31.95,Realizado,Dinheiro
2026-02-12 14:30,Breno Santos,(61) 98790-8179,Corte + Barba,Tiago (Dono),0.0,50,0,0.0,Cancelado,Dinheiro
2026-02-12 14:15,Nicolas Ramos,(61) 99585-2817,Hidratação capilar,Tiago (Dono),0.0,41,10,0.0,Realizado,Cartão Débito
2026-02-12 14:15,Wagner Dias,(61) 98511-2110,Corte + Barba,Jr (aprendiz),0.3,71,10,21.3,Realizado,Cartão Crédito
2026-02-12 14:15,Daniel Freitas,(61) 99329-6198,Pigmentação de barba,Jr (aprendiz),0.3,100,0,30.0,Cancelado,Cartão Débito
2026-02-12 13:15,Rafael Almeida,(61) 98119-8728,Hidratação capilar,Marcos,0.45,59,10,26.55,Realizado,Cartão Débito
2026-02-12 12:15,Rafael Almeida,(61) 98412-3137,Corte infantil,Tiago (Dono),0.0,40,20,0.0,Realizado,Cartão Débito
2026-02-12 11:30,Gustavo Fonseca,(61) 98260-3911,Relaxamento,Jr (aprendiz),0.3,81,10,24.3,Realizado,Dinheiro
2026-02-12 11:15,Renan Mendes,(61) 98057-6761,Hidratação capilar,Léo,0.4,65,0,26.0,Realizado,PIX
2026-02-11 20:30,Ricardo Brito,(61) 98278-2785,Combo Premium (VIP),Marcos,0.45,107,10,48.15,Realizado,Cartão Débito
2026-02-11 18:30,Nicolas Ramos,(61) 99657-3110,Corte + Barba,Tiago (Dono),0.0,51,15,0.0,Realizado,Cartão Crédito
2026-02-11 18:00,Diego Oliveira,(61) 99896-7438,Barba completa,Léo,0.4,37,10,14.8,Realizado,Cartão Crédito
2026-02-11 17:45,Gabriel Lima,(61) 99316-9614,Corte + Barba,Jr (aprendiz),0.3,67,10,20.1,Realizado,Cartão Crédito
2026-02-11 16:15,Bruno Ferreira,(61) 99021-7750,Relaxamento,Marcos,0.45,109,0,49.05,Realizado,PIX
2026-02-11 16:00,Marcos Vieira,(61) 98563-5585,Pigmentação de barba,Léo,0.4,71,10,28.4,Realizado,PIX
2026-02-11 15:45,Gabriel Lima,(61) 99837-9515,Barba completa,Tiago (Dono),0.0,38,10,0.0,Realizado,Dinheiro
2026-02-11 15:30,Igor Moreira,(61) 98807-2226,Corte + Barba,Marcos,0.45,56,0,25.2,Realizado,PIX
2026-02-11 13:15,Rafael Almeida,(61) 99646-3290,Pigmentação de barba,Marcos,0.45,88,5,39.6,Realizado,Cartão Débito
2026-02-11 12:45,Marcelo Costa,(61) 99692-1660,Combo Premium (VIP),Tiago (Dono),0.0,106,10,0.0,Realizado,PIX
2026-02-11 12:30,Matheus Rocha,(61) 98100-5896,Corte + Barba,Léo,0.4,65,0,26.0,Realizado,Cartão Crédito
